YEAR,LSOA_CODE,LA_CODE,LA_NAME,GOR_CODE,GOR_NAME,IMD_SCORE,RANK_OF_IMD_SCORE,District_LSOA_Name,District_LSOA_Code,LSOA_Code,Aged0,Aged1,Aged2,Aged3,Aged4,Aged5,Aged6,Aged7,Aged8,Aged9,Aged10,Aged11,Aged12,Aged13,Aged14,Aged15,Aged16,Aged17,Aged18,Aged19,Aged20-24,Aged25-29,Aged30-34,Aged35-39,Aged40-44,Aged45-49,Aged50-54,Aged55-59,Aged60-64,Aged65-69,Aged70-74,Aged75-79,Aged80-84,Aged85
2010,"E01017214","00MS","City of Southampton","J","South East",19.97,14018,"Southampton","Southampton 019C","E01017214",16,26,19,24,19,6,14,15,13,14,16,17,17,18,21,19,16,26,22,13,111,119,113,117,113,90,91,69,87,53,31,43,21,
2010,"E01017215","00MS","City of Southampton","J","South East",8.07,26512,"Southampton","Southampton 019D","E01017215",28,22,36,27,24,26,21,21,19,21,23,17,21,20,19,22,23,19,20,21,119,128,104,125,140,115,107,93,92,73,59,45,45,
2010,"E01017216","00MS","City of Southampton","J","South East",29.07,8620,"Southampton","Southampton 019E","E01017216",19,17,20,9,13,18,10,19,15,16,18,16,19,19,22,20,20,14,19,21,125,135,138,142,127,103,103,76,67,51,35,35,16,
2010,"E01017217","00MS","City of Southampton","J","South East",22.53,12188,"Southampton","Southampton 024A","E01017217",12,23,14,14,18,19,17,19,15,13,14,17,18,11,15,18,17,16,22,13,97,91,86,97,95,107,105,78,82,69,59,50,27,
2010,"E01017218","00MS","City of Southampton","J","South East",36.45,5711,"Southampton","Southampton 028A","E01017218",20,18,17,24,14,20,22,19,11,17,18,16,17,17,21,19,26,31,22,22,157,120,84,89,107,103,70,59,78,62,42,27,14,
2010,"E01017219","00MS","City of Southampton","J","South East",40.33,4470,"Southampton","Southampton 028B","E01017219",23,23,20,25,22,16,25,18,15,14,15,18,18,22,21,16,16,19,12,15,112,132,136,136,120,96,87,82,97,83,72,45,48,
2010,"E01017220","00MS","City of Southampton","J","South East",23.96,11304,"Southampton","Southampton 028C","E01017220",23,18,24,23,24,14,15,17,20,17,18,25,21,15,21,16,12,21,22,14,139,141,119,129,143,127,95,79,87,79,53,45,38,
2010,"E01017221","00MS","City of Southampton","J","South East",17.29,16211,"Southampton","Southampton 028D","E01017221",25,25,28,21,26,23,13,21,22,16,17,25,17,21,25,25,26,14,23,19,105,95,86,122,155,141,87,82,80,73,58,34,24,
2010,"E01017222","00MS","City of Southampton","J","South East",21.37,12970,"Southampton","Southampton 028E","E01017222",31,15,22,17,18,24,16,17,20,21,22,23,19,18,17,19,15,24,16,17,115,108,97,106,126,138,94,78,91,42,41,27,23,
2010,"E01017223","00MS","City of Southampton","J","South East",11.31,22339,"Southampton","Southampton 024B","E01017223",24,18,20,19,24,18,26,15,18,20,21,17,23,19,16,16,18,15,15,9,110,115,95,92,117,114,105,88,126,100,58,38,40,
2010,"E01017224","00MS","City of Southampton","J","South East",11.91,21630,"Southampton","Southampton 024C","E01017224",21,13,18,15,18,15,15,15,13,12,13,15,17,14,15,15,16,18,16,15,86,82,68,72,95,106,98,74,75,75,57,34,29,
2010,"E01017225","00MS","City of Southampton","J","South East",29.5,8411,"Southampton","Southampton 024D","E01017225",27,22,20,21,12,25,20,18,15,14,14,16,17,19,17,17,20,18,17,20,130,135,99,88,94,117,109,98,94,70,54,46,26,
2010,"E01017226","00MS","City of Southampton","J","South East",9.48,24706,"Southampton","Southampton 009A","E01017226",11,16,10,16,7,14,12,6,7,7,7,8,7,7,11,10,10,12,14,9,96,79,114,111,80,71,57,68,71,69,61,65,95,
2010,"E01017227","00MS","City of Southampton","J","South East",21.3,13023,"Southampton","Southampton 013A","E01017227",8,6,5,6,5,6,3,3,3,4,4,5,4,4,2,6,7,4,6,68,776,224,141,72,54,55,36,40,41,30,12,9,17,
2010,"E01017228","00MS","City of Southampton","J","South East",30.2,8115,"Southampton","Southampton 013B","E01017228",27,18,16,19,13,18,20,9,17,16,17,11,12,8,11,14,13,17,18,22,114,71,89,104,113,104,89,71,61,39,38,28,36,
2010,"E01017229","00MS","City of Southampton","J","South East",7.26,27479,"Southampton","Southampton 009B","E01017229",9,12,12,13,13,13,8,15,14,11,12,8,10,13,12,12,11,13,40,93,318,115,86,73,77,62,43,58,61,34,23,28,15,
2010,"E01017230","00MS","City of Southampton","J","South East",11.8,21771,"Southampton","Southampton 009C","E01017230",7,7,10,7,11,12,11,11,7,7,8,11,12,11,7,9,9,10,14,43,362,115,81,58,54,66,61,64,77,56,32,44,25,
2010,"E01017231","00MS","City of Southampton","J","South East",9.6,24544,"Southampton","Southampton 009D","E01017231",8,8,7,10,13,9,7,13,7,6,6,10,9,8,13,11,13,14,20,58,458,170,123,89,76,68,76,61,57,33,30,30,35,
2010,"E01017232","00MS","City of Southampton","J","South East",6.37,28562,"Southampton","Southampton 009E","E01017232",19,13,14,16,20,13,10,8,13,11,12,12,10,11,7,7,10,12,10,36,272,100,86,74,75,78,67,49,60,51,41,38,43,
2010,"E01017233","00MS","City of Southampton","J","South East",21.05,13209,"Southampton","Southampton 013C","E01017233",18,21,21,11,19,17,21,14,15,19,21,14,14,14,15,17,13,19,19,20,171,90,100,106,103,87,69,74,74,73,46,41,40,
2010,"E01017234","00MS","City of Southampton","J","South East",19.79,14136,"Southampton","Southampton 013D","E01017234",14,23,22,9,11,10,9,11,13,8,9,8,9,11,11,11,15,11,20,42,466,159,125,98,79,84,81,58,56,48,38,37,33,
2010,"E01017235","00MS","City of Southampton","J","South East",22.96,11921,"Southampton","Southampton 013E","E01017235",20,20,17,12,12,6,5,7,4,6,6,5,5,6,3,8,6,5,11,64,585,193,152,99,68,58,46,41,53,34,38,16,35,
2010,"E01017236","00MS","City of Southampton","J","South East",36.44,5718,"Southampton","Southampton 012A","E01017236",23,17,30,18,21,19,17,19,19,9,10,21,23,16,20,19,16,14,24,15,125,104,78,79,77,97,93,64,75,48,42,41,53,
2010,"E01017237","00MS","City of Southampton","J","South East",49.72,2227,"Southampton","Southampton 012B","E01017237",27,26,35,29,21,17,24,22,21,22,23,22,25,21,21,25,23,24,23,23,118,112,88,91,93,98,78,81,84,58,46,40,37,
2010,"E01017238","00MS","City of Southampton","J","South East",34.92,6243,"Southampton","Southampton 007A","E01017238",16,22,15,20,23,21,13,22,14,17,18,15,17,18,15,21,22,18,23,18,154,132,80,77,90,95,84,67,57,53,57,49,43,
2010,"E01017239","00MS","City of Southampton","J","South East",31.17,7684,"Southampton","Southampton 012C","E01017239",29,27,28,19,21,21,21,13,15,11,11,14,14,16,14,21,16,18,21,16,133,138,120,133,109,88,70,89,73,54,47,41,34,
2010,"E01017240","00MS","City of Southampton","J","South East",47.52,2668,"Southampton","Southampton 012D","E01017240",28,26,26,32,22,25,19,18,18,17,18,19,18,17,17,19,22,11,13,18,103,112,100,87,86,81,63,63,79,49,50,36,23,
2010,"E01017241","00MS","City of Southampton","J","South East",37.27,5427,"Southampton","Southampton 007B","E01017241",18,26,18,16,22,15,18,14,13,19,21,17,24,17,17,19,18,19,22,18,95,77,71,94,100,72,55,71,82,59,79,52,53,
2010,"E01017242","00MS","City of Southampton","J","South East",24.16,11177,"Southampton","Southampton 007C","E01017242",25,16,19,10,17,10,14,16,10,16,18,16,17,16,19,18,20,18,20,18,78,87,132,170,150,91,63,69,61,60,34,42,35,
2010,"E01017243","00MS","City of Southampton","J","South East",17.13,16353,"Southampton","Southampton 007D","E01017243",33,22,21,18,19,22,19,16,15,20,22,14,21,19,15,18,18,22,22,18,120,121,92,104,114,117,102,125,124,81,63,60,29,
2010,"E01017244","00MS","City of Southampton","J","South East",34.86,6270,"Southampton","Southampton 007E","E01017244",18,17,15,19,16,18,20,22,15,12,13,12,10,13,13,19,19,19,19,17,109,104,86,70,75,91,92,64,65,62,53,68,64,
2010,"E01017245","00MS","City of Southampton","J","South East",47.17,2738,"Southampton","Southampton 012E","E01017245",39,25,44,53,39,38,41,35,38,35,39,39,31,27,28,25,21,25,22,18,115,119,115,109,89,79,62,56,54,54,57,40,38,
2010,"E01017246","00MS","City of Southampton","J","South East",25.42,10438,"Southampton","Southampton 010A","E01017246",37,30,34,30,27,29,19,14,14,16,20,14,13,16,12,16,15,15,16,17,130,110,132,159,146,113,119,89,64,69,53,51,38,
2010,"E01017247","00MS","City of Southampton","J","South East",10.45,23453,"Southampton","Southampton 011A","E01017247",20,14,24,18,13,14,20,18,17,17,21,17,18,20,19,19,18,23,20,23,126,103,82,89,112,135,105,102,107,72,57,57,43,
2010,"E01017248","00MS","City of Southampton","J","South East",5.84,29172,"Southampton","Southampton 011B","E01017248",28,21,21,17,21,23,15,16,20,16,19,19,16,18,19,20,25,20,26,19,147,111,66,72,109,120,102,91,71,65,44,40,51,
2010,"E01017249","00MS","City of Southampton","J","South East",8.220000000000001,26323,"Southampton","Southampton 011C","E01017249",11,17,25,22,16,18,17,11,15,13,14,15,15,14,13,14,14,16,21,19,147,102,61,48,66,110,109,94,109,57,50,37,52,
2010,"E01017250","00MS","City of Southampton","J","South East",41.91,3994,"Southampton","Southampton 010B","E01017250",19,32,23,19,23,20,14,20,21,13,17,18,19,17,13,19,18,21,16,11,141,110,84,92,91,75,72,60,72,67,62,68,46,
2010,"E01017251","00MS","City of Southampton","J","South East",29.35,8484,"Southampton","Southampton 010C","E01017251",24,26,39,31,39,31,28,19,21,22,25,20,18,18,20,19,20,23,23,36,167,152,117,125,145,104,76,68,58,66,61,58,37,
2010,"E01017252","00MS","City of Southampton","J","South East",8.77,25631,"Southampton","Southampton 011D","E01017252",19,24,18,21,15,15,14,12,14,13,17,13,15,15,19,23,16,17,20,24,158,107,81,71,85,114,124,107,90,89,57,63,58,
2010,"E01017253","00MS","City of Southampton","J","South East",32.63,7076,"Southampton","Southampton 010D","E01017253",27,27,35,24,30,25,20,20,18,13,15,14,23,17,17,24,29,31,24,30,162,121,89,107,116,131,96,84,90,69,78,61,36,
2010,"E01017254","00MS","City of Southampton","J","South East",21.99,12555,"Southampton","Southampton 011E","E01017254",28,25,25,30,30,20,20,20,19,20,23,19,17,16,19,20,19,15,17,14,137,119,102,116,147,121,85,90,78,54,59,61,40,
2010,"E01017255","00MS","City of Southampton","J","South East",11.61,22004,"Southampton","Southampton 030A","E01017255",22,27,12,17,21,10,16,16,14,15,17,19,15,16,11,16,18,19,18,17,103,111,107,126,122,113,81,79,99,75,57,59,46,
2010,"E01017256","00MS","City of Southampton","J","South East",11.76,21818,"Southampton","Southampton 026A","E01017256",19,22,23,24,18,22,17,23,16,20,22,18,15,20,15,17,13,16,23,17,89,95,86,111,119,125,88,100,120,88,71,78,47,
2010,"E01017257","00MS","City of Southampton","J","South East",21.28,13035,"Southampton","Southampton 026B","E01017257",19,22,21,19,10,11,15,21,12,12,14,18,17,14,15,18,21,15,19,15,134,134,114,102,135,119,98,93,95,70,54,50,40,
2010,"E01017258","00MS","City of Southampton","J","South East",20.06,13949,"Southampton","Southampton 030B","E01017258",27,14,26,22,17,15,19,14,23,15,17,17,20,23,17,26,19,23,27,23,142,117,94,127,142,116,91,73,75,55,51,36,29,
2010,"E01017259","00MS","City of Southampton","J","South East",11.33,22312,"Southampton","Southampton 026C","E01017259",21,23,23,22,21,18,18,12,10,12,13,16,17,15,17,16,18,18,16,20,114,107,100,108,108,108,101,85,91,85,84,43,31,
2010,"E01017260","00MS","City of Southampton","J","South East",19.25,14565,"Southampton","Southampton 026D","E01017260",15,11,9,16,10,12,6,11,11,10,11,14,8,15,13,6,14,14,14,18,95,85,83,84,69,73,80,86,88,95,69,59,53,
2010,"E01017261","00MS","City of Southampton","J","South East",16.76,16690,"Southampton","Southampton 030C","E01017261",23,19,14,23,21,20,12,14,17,11,12,19,17,17,24,15,26,28,17,20,112,91,108,141,127,123,97,105,98,91,56,54,49,
2010,"E01017262","00MS","City of Southampton","J","South East",22.72,12073,"Southampton","Southampton 026E","E01017262",17,21,7,17,12,16,13,15,20,16,20,21,18,23,21,27,20,28,21,26,144,117,81,94,117,113,85,71,92,63,43,23,21,
2010,"E01017263","00MS","City of Southampton","J","South East",23.88,11351,"Southampton","Southampton 030D","E01017263",15,19,20,13,21,22,18,12,16,19,21,20,16,19,18,25,21,22,28,18,127,101,99,123,139,126,89,76,79,64,51,42,40,
2010,"E01017264","00MS","City of Southampton","J","South East",21.16,13142,"Southampton","Southampton 003A","E01017264",30,18,13,13,16,7,8,8,9,10,11,9,13,16,15,15,19,15,228,540,694,173,83,79,67,64,64,53,50,32,33,26,23,
2010,"E01017265","00MS","City of Southampton","J","South East",37.04,5502,"Southampton","Southampton 003B","E01017265",27,21,22,17,18,20,19,16,15,14,15,14,15,19,21,25,23,20,28,30,106,45,49,90,88,98,89,69,91,65,55,42,51,
2010,"E01017266","00MS","City of Southampton","J","South East",29.28,8524,"Southampton","Southampton 005A","E01017266",12,25,15,23,20,21,11,16,14,15,17,15,21,19,19,21,17,28,22,57,359,117,81,77,80,82,71,60,66,51,45,34,19,
2010,"E01017267","00MS","City of Southampton","J","South East",24.07,11231,"Southampton","Southampton 005B","E01017267",16,11,7,12,6,8,10,9,7,8,9,7,8,8,6,6,7,7,38,101,516,153,98,67,53,52,52,49,60,51,37,32,20,
2010,"E01017268","00MS","City of Southampton","J","South East",14.29,18904,"Southampton","Southampton 005C","E01017268",11,11,16,14,12,11,10,11,5,8,9,6,8,12,10,10,11,12,14,59,460,142,101,78,57,48,38,31,36,38,22,16,11,
2010,"E01017269","00MS","City of Southampton","J","South East",19.93,14049,"Southampton","Southampton 005D","E01017269",16,9,10,16,11,11,7,8,9,11,12,12,14,8,11,10,8,10,11,57,722,210,121,77,66,53,56,52,59,32,36,31,31,
2010,"E01017270","00MS","City of Southampton","J","South East",23.08,11855,"Southampton","Southampton 003C","E01017270",16,12,12,6,8,12,16,11,12,11,11,10,8,10,7,12,10,9,8,18,188,87,58,84,84,64,53,62,61,58,56,53,37,
2010,"E01017271","00MS","City of Southampton","J","South East",18.92,14827,"Southampton","Southampton 003D","E01017271",12,10,13,8,11,4,8,8,9,9,10,9,9,7,8,6,6,11,8,14,69,37,46,72,69,57,59,61,81,73,60,51,40,
2010,"E01017272","00MS","City of Southampton","J","South East",35.88,5905,"Southampton","Southampton 005E","E01017272",29,27,29,12,28,24,21,19,23,16,17,15,21,19,21,18,19,28,25,44,121,51,45,78,101,100,83,87,85,44,40,30,26,
2010,"E01017273","00MS","City of Southampton","J","South East",18.94,14811,"Southampton","Southampton 031A","E01017273",14,15,14,14,19,12,13,13,10,13,13,12,10,11,10,14,10,9,14,14,129,104,68,93,90,92,85,67,85,61,66,82,72,
2010,"E01017274","00MS","City of Southampton","J","South East",42.84,3744,"Southampton","Southampton 032A","E01017274",28,29,17,24,22,18,26,21,11,17,17,18,20,19,24,16,27,31,30,30,177,113,73,85,97,97,78,66,72,62,53,40,41,
2010,"E01017275","00MS","City of Southampton","J","South East",21.12,13169,"Southampton","Southampton 031B","E01017275",19,23,26,23,22,16,16,13,11,9,9,13,9,17,12,15,15,22,25,23,156,139,98,90,113,114,107,96,94,58,40,45,36,
2010,"E01017276","00MS","City of Southampton","J","South East",37.79,5249,"Southampton","Southampton 031C","E01017276",37,25,25,25,17,15,16,15,18,14,15,15,18,13,20,21,16,31,26,26,205,151,118,125,134,120,98,70,72,61,46,39,28,
2010,"E01017277","00MS","City of Southampton","J","South East",24.48,10978,"Southampton","Southampton 032B","E01017277",13,32,28,29,28,24,16,10,19,14,14,16,19,20,17,19,18,16,20,16,146,124,101,125,119,93,90,102,112,56,34,28,15,
2010,"E01017278","00MS","City of Southampton","J","South East",15.69,17619,"Southampton","Southampton 031D","E01017278",28,21,21,14,21,15,18,12,14,16,16,14,15,12,11,14,11,18,17,19,126,118,112,139,124,102,84,64,67,49,26,33,20,
2010,"E01017279","00MS","City of Southampton","J","South East",13.72,19568,"Southampton","Southampton 031E","E01017279",20,19,21,22,26,16,13,13,13,18,18,16,17,14,18,16,16,16,21,19,97,94,106,146,142,99,82,79,85,72,55,56,29,
2010,"E01017280","00MS","City of Southampton","J","South East",44.83,3262,"Southampton","Southampton 032C","E01017280",24,26,23,21,20,17,24,24,14,19,18,16,17,21,17,18,20,16,25,22,152,113,84,81,101,106,66,68,82,51,64,50,36,
2010,"E01017281","00MS","City of Southampton","J","South East",59.23,884,"Southampton","Southampton 032D","E01017281",55,49,48,40,39,34,39,37,39,29,28,33,36,21,21,18,16,17,17,16,116,134,139,128,98,85,73,44,55,42,47,25,22,
2010,"E01022467","24UB","Basingstoke and Deane District","J","South East",4.29,30764,"Basingstoke and Deane","Basingstoke and Deane 017A","E01022467",12,19,16,23,13,10,24,16,15,16,17,17,19,15,19,19,17,19,15,17,81,68,64,68,118,132,113,105,99,92,101,86,47,
2010,"E01022468","24UB","Basingstoke and Deane District","J","South East",10.14,23836,"Basingstoke and Deane","Basingstoke and Deane 017B","E01022468",17,16,17,18,16,9,13,15,16,25,27,20,18,17,16,25,17,17,20,15,77,74,93,108,140,125,93,100,125,118,110,77,49,
2010,"E01022469","24UB","Basingstoke and Deane District","J","South East",7.44,27263,"Basingstoke and Deane","Basingstoke and Deane 017C","E01022469",14,12,17,17,22,14,13,27,15,17,19,19,21,28,23,15,17,21,21,14,77,68,67,99,172,146,110,86,80,70,68,65,38,
2010,"E01022470","24UB","Basingstoke and Deane District","J","South East",2.82,31939,"Basingstoke and Deane","Basingstoke and Deane 008A","E01022470",18,30,26,19,23,27,18,20,14,19,20,30,19,22,24,22,30,35,24,25,103,89,119,197,237,252,157,117,93,53,45,20,21,
2010,"E01022471","24UB","Basingstoke and Deane District","J","South East",2.1,32280,"Basingstoke and Deane","Basingstoke and Deane 008B","E01022471",17,17,25,26,17,19,15,15,19,21,23,25,20,24,16,23,22,18,15,20,81,71,80,134,179,164,127,108,102,65,31,18,16,
2010,"E01022472","24UB","Basingstoke and Deane District","J","South East",7.54,27141,"Basingstoke and Deane","Basingstoke and Deane 004A","E01022472",13,17,14,10,15,10,14,14,12,19,17,22,16,21,17,22,21,18,23,20,68,46,57,71,93,89,90,78,98,91,63,41,33,
2010,"E01022473","24UB","Basingstoke and Deane District","J","South East",4.96,30091,"Basingstoke and Deane","Basingstoke and Deane 004B","E01022473",8,16,6,13,5,10,16,12,15,16,15,19,16,13,15,16,15,16,19,22,81,70,68,103,114,109,103,88,80,60,42,43,32,
2010,"E01022474","24UB","Basingstoke and Deane District","J","South East",23.88,11353,"Basingstoke and Deane","Basingstoke and Deane 019A","E01022474",26,17,36,29,17,24,23,26,26,19,18,21,18,16,18,27,22,19,20,20,116,126,114,110,118,107,63,64,63,42,34,17,27,
2010,"E01022475","24UB","Basingstoke and Deane District","J","South East",6.22,28741,"Basingstoke and Deane","Basingstoke and Deane 016A","E01022475",24,28,24,30,17,31,17,13,21,20,18,14,20,20,20,21,19,24,23,23,129,124,127,163,163,155,116,75,69,33,25,10,7,
2010,"E01022476","24UB","Basingstoke and Deane District","J","South East",5.44,29608,"Basingstoke and Deane","Basingstoke and Deane 016B","E01022476",39,28,27,24,29,22,29,24,17,23,22,26,29,24,27,23,31,25,25,25,149,134,99,118,189,178,115,83,76,41,28,22,19,
2010,"E01022477","24UB","Basingstoke and Deane District","J","South East",12.39,21070,"Basingstoke and Deane","Basingstoke and Deane 019B","E01022477",22,29,16,19,20,15,21,18,14,17,18,15,17,17,18,22,21,20,24,18,82,97,102,139,132,125,72,57,53,50,36,27,12,
2010,"E01022478","24UB","Basingstoke and Deane District","J","South East",19.55,14328,"Basingstoke and Deane","Basingstoke and Deane 019C","E01022478",15,25,23,20,23,17,14,13,18,23,24,23,15,17,18,14,17,17,11,16,108,136,112,99,100,114,104,52,51,47,45,35,21,
2010,"E01022479","24UB","Basingstoke and Deane District","J","South East",24.71,10840,"Basingstoke and Deane","Basingstoke and Deane 019D","E01022479",13,19,19,10,21,17,20,12,17,20,21,24,27,19,18,22,17,15,20,17,101,101,100,86,95,86,84,72,62,52,39,29,28,
2010,"E01022480","24UB","Basingstoke and Deane District","J","South East",17.34,16165,"Basingstoke and Deane","Basingstoke and Deane 016C","E01022480",25,20,18,22,23,16,16,21,15,17,17,19,16,21,18,17,20,20,16,17,104,107,92,78,97,94,84,51,58,37,36,23,14,
2010,"E01022481","24UB","Basingstoke and Deane District","J","South East",10.58,23248,"Basingstoke and Deane","Basingstoke and Deane 012A","E01022481",24,17,21,17,18,21,12,14,11,14,18,14,12,15,12,15,12,16,18,24,132,133,100,93,91,87,80,94,107,97,75,63,46,
2010,"E01022482","24UB","Basingstoke and Deane District","J","South East",18.66,15053,"Basingstoke and Deane","Basingstoke and Deane 012B","E01022482",28,25,19,21,28,16,19,14,16,14,18,19,14,17,18,11,9,13,15,26,138,141,115,98,93,97,87,90,73,55,64,55,49,
2010,"E01022483","24UB","Basingstoke and Deane District","J","South East",8.34,26171,"Basingstoke and Deane","Basingstoke and Deane 012C","E01022483",77,48,53,47,39,43,32,26,24,24,32,21,24,25,19,22,26,31,35,39,210,241,247,284,244,200,178,141,127,99,103,76,63,
2010,"E01022484","24UB","Basingstoke and Deane District","J","South East",26.4,9938,"Basingstoke and Deane","Basingstoke and Deane 013A","E01022484",23,27,27,23,28,30,15,20,23,17,19,27,17,19,20,24,19,24,26,27,140,109,86,97,107,86,67,43,38,35,44,27,26,
2010,"E01022485","24UB","Basingstoke and Deane District","J","South East",24.57,10928,"Basingstoke and Deane","Basingstoke and Deane 013B","E01022485",23,16,13,23,24,16,16,18,14,16,18,9,14,14,19,13,15,17,17,20,100,103,93,92,92,82,63,52,45,40,28,21,15,
